DateTime, Sensor, Temperature (Celcius), Pressure (hPa))
2017-04-10 00:00:24 +0800, BMP280, 25.605999, 1007.761719
2017-04-10 00:00:54 +0800, BMP280, 25.602987, 1007.756714
2017-04-10 00:01:24 +0800, BMP280, 25.600981, 1007.780579
2017-04-10 00:01:54 +0800, BMP280, 25.602987, 1007.778442
2017-04-10 00:02:24 +0800, BMP280, 25.602987, 1007.827332
2017-04-10 00:02:54 +0800, BMP280, 25.604996, 1007.901245
2017-04-10 00:03:24 +0800, BMP280, 25.604996, 1007.901245
2017-04-10 00:03:54 +0800, BMP280, 25.605999, 1007.892090
2017-04-10 00:04:24 +0800, BMP280, 25.604996, 1007.922974
2017-04-10 00:04:54 +0800, BMP280, 25.604996, 1007.884949
2017-04-10 00:05:24 +0800, BMP280, 25.603991, 1007.932251
2017-04-10 00:05:54 +0800, BMP280, 25.597969, 1007.922241
2017-04-10 00:06:24 +0800, BMP280, 25.591948, 1007.885010
2017-04-10 00:06:54 +0800, BMP280, 25.592951, 1007.892090
2017-04-10 00:07:24 +0800, BMP280, 25.593954, 1007.872070
2017-04-10 00:07:54 +0800, BMP280, 25.588936, 1007.820190
2017-04-10 00:08:24 +0800, BMP280, 25.588936, 1007.820251
2017-04-10 00:08:54 +0800, BMP280, 25.590942, 1007.812683
2017-04-10 00:09:24 +0800, BMP280, 25.586927, 1007.795166
2017-04-10 00:09:54 +0800, BMP280, 25.580906, 1007.768860
2017-04-10 00:10:24 +0800, BMP280, 25.584921, 1007.742981
2017-04-10 00:10:54 +0800, BMP280, 25.582914, 1007.739624
2017-04-10 00:11:24 +0800, BMP280, 25.582914, 1007.707092
2017-04-10 00:11:54 +0800, BMP280, 25.592951, 1007.707458
2017-04-10 00:12:24 +0800, BMP280, 25.582914, 1007.745056
2017-04-10 00:12:54 +0800, BMP280, 25.576891, 1007.697021
2017-04-10 00:13:24 +0800, BMP280, 25.574884, 1007.737183
2017-04-10 00:13:54 +0800, BMP280, 25.572876, 1007.690430
2017-04-10 00:14:24 +0800, BMP280, 25.576891, 1007.691650
2017-04-10 00:14:54 +0800, BMP280, 25.573879, 1007.708374
2017-04-10 00:15:24 +0800, BMP280, 25.571873, 1007.688721
2017-04-10 00:15:54 +0800, BMP280, 25.575888, 1007.690002
2017-04-10 00:16:24 +0800, BMP280, 25.580906, 1007.698303
2017-04-10 00:16:54 +0800, BMP280, 25.574884, 1007.661194
2017-04-10 00:17:24 +0800, BMP280, 25.575888, 1007.651978
2017-04-10 00:17:54 +0800, BMP280, 25.576891, 1007.631958
2017-04-10 00:18:24 +0800, BMP280, 25.578899, 1007.662415
2017-04-10 00:18:54 +0800, BMP280, 25.577894, 1007.633545
2017-04-10 00:19:25 +0800, BMP280, 25.574884, 1007.661194
2017-04-10 00:19:55 +0800, BMP280, 25.575888, 1007.641113
2017-04-10 00:20:25 +0800, BMP280, 25.570869, 1007.649048
2017-04-10 00:20:55 +0800, BMP280, 25.565851, 1007.651672
